country,clf,feat_set,inc,auc_score,N,N_p,N_n
TN,CART,inc-only,4,0.7502750206782465,1607,56,1551
TN,CART,inc-only,5,0.6970595533498759,1607,56,1551
TN,CART,inc-only,6,0.8092551695616211,1607,56,1551
TN,CART,inc-only,7,0.7703263027295285,1607,56,1551
TN,CART,inc-only,8,0.7615880893300248,1607,56,1551
TN,CART,appended,1,0.605778329197684,1607,56,1551
TN,CART,appended,2,0.6577460711331679,1607,56,1551
TN,CART,appended,3,0.721677005789909,1607,56,1551
TN,CART,appended,4,0.7879569892473118,1607,56,1551
TN,CART,appended,5,0.7829631927212573,1607,56,1551
TN,CART,appended,6,0.7686021505376344,1607,56,1551
TN,CART,appended,7,0.7622105045492142,1607,56,1551
TN,CART,appended,8,0.7676385442514475,1607,56,1551
TN,RF,inc-only,1,0.8771339950372209,1607,56,1551
TN,RF,inc-only,2,0.8919321753515302,1607,56,1551
TN,RF,inc-only,3,0.8943287841191068,1607,56,1551
TN,RF,inc-only,4,0.964076923076923,1607,56,1551
TN,RF,inc-only,5,0.950449958643507,1607,56,1551
TN,RF,inc-only,6,0.9602167080231596,1607,56,1551
TN,RF,inc-only,7,0.9124358974358975,1607,56,1551
TN,RF,inc-only,8,0.9841224152191894,1607,56,1551
TN,RF,appended,1,0.8754462365591398,1607,56,1551
TN,RF,appended,2,0.9179404466501241,1607,56,1551
TN,RF,appended,3,0.9412373862696444,1607,56,1551
TN,RF,appended,4,0.9658858560794045,1607,56,1551
TN,RF,appended,5,0.9683366418527709,1607,56,1551
TN,RF,appended,6,0.9794086021505376,1607,56,1551
TN,RF,appended,7,0.9728287841191067,1607,56,1551
TN,RF,appended,8,0.9912721257237386,1607,56,1551
TN,XGB,inc-only,1,0.862985111662531,1607,56,1551
TN,XGB,inc-only,2,0.8844640198511167,1607,56,1551
TN,XGB,inc-only,3,0.8843341604631927,1607,56,1551
TN,XGB,inc-only,4,0.958697270471464,1607,56,1551
TN,XGB,inc-only,5,0.9215037220843673,1607,56,1551
TN,XGB,inc-only,6,0.9569991728701407,1607,56,1551
TN,XGB,inc-only,7,0.9407758478081059,1607,56,1551
TN,XGB,inc-only,8,0.9832580645161291,1607,56,1551
TN,XGB,appended,1,0.8427344913151364,1607,56,1551
TN,XGB,appended,2,0.9091339950372208,1607,56,1551
TN,XGB,appended,3,0.9431133167907362,1607,56,1551
TN,XGB,appended,4,0.9644995864350704,1607,56,1551
TN,XGB,appended,5,0.9700976013234078,1607,56,1551
TN,XGB,appended,6,0.9710876757650951,1607,56,1551
TN,XGB,appended,7,0.9736732837055417,1607,56,1551
TN,XGB,appended,8,0.9845880893300248,1607,56,1551
TR,CART,inc-only,1,0.6990535285683633,15298,691,14607
TR,CART,inc-only,2,0.6834819674925741,15298,691,14607
TR,CART,inc-only,3,0.73712992790963,15298,691,14607
TR,CART,inc-only,4,0.7738499669571406,15298,691,14607
TR,CART,inc-only,5,0.7475094658527581,15298,691,14607
TR,CART,inc-only,6,0.7580017137094759,15298,691,14607
TR,CART,inc-only,7,0.759857566135366,15298,691,14607
TR,CART,inc-only,8,0.8126260960473604,15298,691,14607
TR,CART,appended,1,0.6731194673108253,15298,691,14607
TR,CART,appended,2,0.7461440380686197,15298,691,14607
TR,CART,appended,3,0.7744541274882677,15298,691,14607
TR,CART,appended,4,0.8006841030913141,15298,691,14607
TR,CART,appended,5,0.8213248523214319,15298,691,14607
TR,CART,appended,6,0.8275747701098116,15298,691,14607
TR,CART,appended,7,0.8291458635936643,15298,691,14607
TR,CART,appended,8,0.8409136293161319,15298,691,14607
TR,RF,inc-only,1,0.9218731859113005,15298,691,14607
TR,RF,inc-only,2,0.9233142137203953,15298,691,14607
TR,RF,inc-only,3,0.9425390617157684,15298,691,14607
TR,RF,inc-only,4,0.9763932513412675,15298,691,14607
TR,RF,inc-only,5,0.9595056134764084,15298,691,14607
TR,RF,inc-only,6,0.9550239923112043,15298,691,14607
TR,RF,inc-only,7,0.954407671317709,15298,691,14607
TR,RF,inc-only,8,0.9763966501705701,15298,691,14607
TR,RF,appended,1,0.917969038861132,15298,691,14607
TR,RF,appended,2,0.9528346783086473,15298,691,14607
TR,RF,appended,3,0.9633117912487196,15298,691,14607
TR,RF,appended,4,0.979818226380286,15298,691,14607
TR,RF,appended,5,0.9849100305388506,15298,691,14607
TR,RF,appended,6,0.9856541182906606,15298,691,14607
TR,RF,appended,7,0.9860392778876812,15298,691,14607
TR,RF,appended,8,0.9908505689704149,15298,691,14607
TR,XGB,inc-only,1,0.923308221633754,15298,691,14607
TR,XGB,inc-only,2,0.9238154544267211,15298,691,14607
TR,XGB,inc-only,3,0.9463166172164256,15298,691,14607
TR,XGB,inc-only,4,0.9811663757326516,15298,691,14607
TR,XGB,inc-only,5,0.9698980373679089,15298,691,14607
TR,XGB,inc-only,6,0.9632894945351985,15298,691,14607
TR,XGB,inc-only,7,0.9617395159024549,15298,691,14607
TR,XGB,inc-only,8,0.9831227125101957,15298,691,14607
TR,XGB,appended,1,0.922208699711312,15298,691,14607
TR,XGB,appended,2,0.9561725718390277,15298,691,14607
TR,XGB,appended,3,0.9718237839052322,15298,691,14607
TR,XGB,appended,4,0.9849282821009345,15298,691,14607
TR,XGB,appended,5,0.9876230673741797,15298,691,14607
TR,XGB,appended,6,0.9898942477373702,15298,691,14607
TR,XGB,appended,7,0.9881028099990063,15298,691,14607
TR,XGB,appended,8,0.9937194323461358,15298,691,14607
TT,CART,inc-only,1,0.6901042702408888,2207,171,2036
TT,CART,inc-only,2,0.6087178481940443,2207,171,2036
TT,CART,inc-only,3,0.6545624977509598,2207,171,2036
TT,CART,inc-only,4,0.7220340367384277,2207,171,2036
TT,CART,inc-only,5,0.7139019806705644,2207,171,2036
TT,CART,inc-only,6,0.748200980865639,2207,171,2036
TT,CART,inc-only,7,0.7380364552852919,2207,171,2036
TT,CART,inc-only,8,0.8121589744755238,2207,171,2036
TT,CART,appended,1,0.6746582642522865,2207,171,2036
TT,CART,appended,2,0.7149064730692818,2207,171,2036
TT,CART,appended,3,0.7312618015427943,2207,171,2036
TT,CART,appended,4,0.7476338202623849,2207,171,2036
TT,CART,appended,5,0.7801752073378371,2207,171,2036
TT,CART,appended,6,0.7835099658524668,2207,171,2036
TT,CART,appended,7,0.807390606682159,2207,171,2036
TT,CART,appended,8,0.7996814648780405,2207,171,2036
TT,RF,inc-only,1,0.905367630486948,2207,171,2036
TT,RF,inc-only,2,0.8521252720154999,2207,171,2036
TT,RF,inc-only,3,0.8897306454698174,2207,171,2036
TT,RF,inc-only,4,0.954614509766043,2207,171,2036
TT,RF,inc-only,5,0.938980862798128,2207,171,2036
TT,RF,inc-only,6,0.9391622538129518,2207,171,2036
TT,RF,inc-only,7,0.9319984450845923,2207,171,2036
TT,RF,inc-only,8,0.9681263884864291,2207,171,2036
TT,RF,appended,1,0.9004337096569527,2207,171,2036
TT,RF,appended,2,0.9206806590114072,2207,171,2036
TT,RF,appended,3,0.9453487006702613,2207,171,2036
TT,RF,appended,4,0.9615862978051261,2207,171,2036
TT,RF,appended,5,0.9689233773292955,2207,171,2036
TT,RF,appended,6,0.975394789423545,2207,171,2036
TT,RF,appended,7,0.9772789643240664,2207,171,2036
TT,RF,appended,8,0.9812854046283828,2207,171,2036
TT,XGB,inc-only,1,0.8793277216227938,2207,171,2036
TT,XGB,inc-only,2,0.8311373230833916,2207,171,2036
TT,XGB,inc-only,3,0.879488492489626,2207,171,2036
TT,XGB,inc-only,4,0.9534759272201105,2207,171,2036
TT,XGB,inc-only,5,0.9316931911371716,2207,171,2036
TT,XGB,inc-only,6,0.9216722253472044,2207,171,2036
TT,XGB,inc-only,7,0.9317444219066937,2207,171,2036
TT,XGB,inc-only,8,0.9662018255578093,2207,171,2036
TT,XGB,appended,1,0.884835621199122,2207,171,2036
TT,XGB,appended,2,0.9108864201529159,2207,171,2036
TT,XGB,appended,3,0.9255309865663642,2207,171,2036
TT,XGB,appended,4,0.9525077272288226,2207,171,2036
TT,XGB,appended,5,0.9657555212754474,2207,171,2036
TT,XGB,appended,6,0.9741317757664256,2207,171,2036
TT,XGB,appended,7,0.9753727014808627,2207,171,2036
TT,XGB,appended,8,0.9778131468949987,2207,171,2036
TW,CART,inc-only,1,0.6477212859690744,15291,679,14612
TW,CART,inc-only,2,0.6425215350673565,15291,679,14612
TW,CART,inc-only,3,0.6896264648992658,15291,679,14612
TW,CART,inc-only,4,0.7789179075551032,15291,679,14612
TW,CART,inc-only,5,0.7132072812061961,15291,679,14612
TW,CART,inc-only,6,0.771470725912458,15291,679,14612
TW,CART,inc-only,7,0.7618365104406656,15291,679,14612
TW,CART,inc-only,8,0.8175254539613388,15291,679,14612
TW,CART,appended,1,0.64644726772486,15291,679,14612
TW,CART,appended,2,0.7191933541622058,15291,679,14612
TW,CART,appended,3,0.7542782783253109,15291,679,14612
TW,CART,appended,4,0.8057885894707154,15291,679,14612
TW,CART,appended,5,0.8044648760756237,15291,679,14612
TW,CART,appended,6,0.8192806095990873,15291,679,14612
TW,CART,appended,7,0.8324672268174512,15291,679,14612
TW,CART,appended,8,0.8421632586586355,15291,679,14612
TW,RF,inc-only,1,0.912327484037832,15291,679,14612
TW,RF,inc-only,2,0.9214925781661906,15291,679,14612
TW,RF,inc-only,3,0.9354501484435651,15291,679,14612
TW,RF,inc-only,4,0.9781160553747157,15291,679,14612
TW,RF,inc-only,5,0.9581605402565808,15291,679,14612
TW,RF,inc-only,6,0.9618098410635445,15291,679,14612
TW,RF,inc-only,7,0.9420907084778953,15291,679,14612
TW,RF,inc-only,8,0.9804025977141139,15291,679,14612
TW,RF,appended,1,0.9150720129345051,15291,679,14612
TW,RF,appended,2,0.9587188187155027,15291,679,14612
TW,RF,appended,3,0.9713009718529892,15291,679,14612
TW,RF,appended,4,0.9865498749213021,15291,679,14612
TW,RF,appended,5,0.987011219479487,15291,679,14612
TW,RF,appended,6,0.9895168727834825,15291,679,14612
TW,RF,appended,7,0.989331033243541,15291,679,14612
TW,RF,appended,8,0.9910223736492293,15291,679,14612
TW,XGB,inc-only,1,0.9046389948323781,15291,679,14612
TW,XGB,inc-only,2,0.9225862818164834,15291,679,14612
TW,XGB,inc-only,3,0.94472795869673,15291,679,14612
TW,XGB,inc-only,4,0.9804899771037043,15291,679,14612
TW,XGB,inc-only,5,0.9610124598894789,15291,679,14612
TW,XGB,inc-only,6,0.9650824039273417,15291,679,14612
TW,XGB,inc-only,7,0.9554077435883451,15291,679,14612
TW,XGB,inc-only,8,0.9830967561449998,15291,679,14612
TW,XGB,appended,1,0.9094664105962874,15291,679,14612
TW,XGB,appended,2,0.9518933617932329,15291,679,14612
TW,XGB,appended,3,0.9701204052784447,15291,679,14612
TW,XGB,appended,4,0.9835575709408672,15291,679,14612
TW,XGB,appended,5,0.9863788959675865,15291,679,14612
TW,XGB,appended,6,0.9886964756748086,15291,679,14612
TW,XGB,appended,7,0.9906835839165201,15291,679,14612
TW,XGB,appended,8,0.9914463458928028,15291,679,14612
TZ,CART,inc-only,1,0.625,968,61,907
TZ,CART,inc-only,2,0.5986609686609686,968,61,907
TZ,CART,inc-only,3,0.72752442002442,968,61,907
TZ,CART,inc-only,4,0.7906827431827431,968,61,907
TZ,CART,inc-only,5,0.6586630036630037,968,61,907
TZ,CART,inc-only,6,0.7571682946682946,968,61,907
TZ,CART,inc-only,7,0.7332437932437932,968,61,907
TZ,CART,inc-only,8,0.8375295075295075,968,61,907
TZ,CART,appended,1,0.6150111925111925,968,61,907
TZ,CART,appended,2,0.6057295482295482,968,61,907
TZ,CART,appended,3,0.6477421652421652,968,61,907
TZ,CART,appended,4,0.7011823361823362,968,61,907
TZ,CART,appended,5,0.7252085877085876,968,61,907
TZ,CART,appended,6,0.7676139601139601,968,61,907
TZ,CART,appended,7,0.7351556776556776,968,61,907
TZ,CART,appended,8,0.8614102564102564,968,61,907
TZ,RF,inc-only,1,0.810497557997558,968,61,907
TZ,RF,inc-only,2,0.8426180301180302,968,61,907
TZ,RF,inc-only,3,0.9118111518111518,968,61,907
TZ,RF,inc-only,4,0.9265120065120065,968,61,907
TZ,RF,inc-only,5,0.9003978428978429,968,61,907
TZ,RF,inc-only,6,0.9482041107041107,968,61,907
TZ,RF,inc-only,7,0.9177838827838828,968,61,907
TZ,RF,inc-only,8,0.9526658526658527,968,61,907
TZ,RF,appended,1,0.8212759462759462,968,61,907
TZ,RF,appended,2,0.876941391941392,968,61,907
TZ,RF,appended,3,0.9130993080993082,968,61,907
TZ,RF,appended,4,0.9414997964997965,968,61,907
TZ,RF,appended,5,0.9394220594220594,968,61,907
TZ,RF,appended,6,0.960970695970696,968,61,907
TZ,RF,appended,7,0.9632091982091981,968,61,907
TZ,RF,appended,8,0.9762678062678063,968,61,907
TZ,XGB,inc-only,1,0.7979222629222629,968,61,907
TZ,XGB,inc-only,2,0.8292897842897843,968,61,907
TZ,XGB,inc-only,3,0.8818589743589743,968,61,907
TZ,XGB,inc-only,4,0.9237423687423688,968,61,907
TZ,XGB,inc-only,5,0.8952197802197802,968,61,907
TZ,XGB,inc-only,6,0.9287250712250712,968,61,907
TZ,XGB,inc-only,7,0.8932417582417582,968,61,907
TZ,XGB,inc-only,8,0.9694200244200244,968,61,907
TZ,XGB,appended,1,0.804989824989825,968,61,907
TZ,XGB,appended,2,0.8945482295482295,968,61,907
TZ,XGB,appended,3,0.9122008547008547,968,61,907
TZ,XGB,appended,4,0.9158750508750508,968,61,907
TZ,XGB,appended,5,0.9460459910459911,968,61,907
TZ,XGB,appended,6,0.9600234025234026,968,61,907
TZ,XGB,appended,7,0.9615628815628815,968,61,907
TZ,XGB,appended,8,0.9699002849002849,968,61,907
UA,CART,inc-only,1,0.6990367528944816,26075,2003,24072
UA,CART,inc-only,2,0.6695082643892992,26075,2003,24072
UA,CART,inc-only,3,0.7013602895982736,26075,2003,24072
UA,CART,inc-only,4,0.7934933128330661,26075,2003,24072
UA,CART,inc-only,5,0.7670641145504591,26075,2003,24072
UA,CART,inc-only,6,0.7639673395860378,26075,2003,24072
UA,CART,inc-only,7,0.7836439652220072,26075,2003,24072
UA,CART,inc-only,8,0.8413926966155307,26075,2003,24072
UA,CART,appended,1,0.7073782368229731,26075,2003,24072
UA,CART,appended,2,0.7569701144719737,26075,2003,24072
UA,CART,appended,3,0.7653417108184947,26075,2003,24072
UA,CART,appended,4,0.8130866479118307,26075,2003,24072
UA,CART,appended,5,0.8226273873570191,26075,2003,24072
UA,CART,appended,6,0.8504737122952735,26075,2003,24072
UA,CART,appended,7,0.8514927672718717,26075,2003,24072
UA,CART,appended,8,0.8690193896667885,26075,2003,24072
UA,RF,inc-only,1,0.927469849894437,26075,2003,24072
UA,RF,inc-only,2,0.9100056068189416,26075,2003,24072
UA,RF,inc-only,3,0.9340166060633103,26075,2003,24072
UA,RF,inc-only,4,0.9760058340037928,26075,2003,24072
UA,RF,inc-only,5,0.9645128804187036,26075,2003,24072
UA,RF,inc-only,6,0.9602135338013723,26075,2003,24072
UA,RF,inc-only,7,0.9586203299106318,26075,2003,24072
UA,RF,inc-only,8,0.9803408904175959,26075,2003,24072
UA,RF,appended,1,0.9267548371074266,26075,2003,24072
UA,RF,appended,2,0.9540052425830127,26075,2003,24072
UA,RF,appended,3,0.9698092843015735,26075,2003,24072
UA,RF,appended,4,0.9815119544731831,26075,2003,24072
UA,RF,appended,5,0.9847075283465015,26075,2003,24072
UA,RF,appended,6,0.9873876914563612,26075,2003,24072
UA,RF,appended,7,0.9874150116999358,26075,2003,24072
UA,RF,appended,8,0.9902558836779468,26075,2003,24072
UA,XGB,inc-only,1,0.9265863787469835,26075,2003,24072
UA,XGB,inc-only,2,0.9181946529507281,26075,2003,24072
UA,XGB,inc-only,3,0.9452837449919711,26075,2003,24072
UA,XGB,inc-only,4,0.9780825366586815,26075,2003,24072
UA,XGB,inc-only,5,0.9672997475418729,26075,2003,24072
UA,XGB,inc-only,6,0.9656387369107939,26075,2003,24072
UA,XGB,inc-only,7,0.9670207902921851,26075,2003,24072
UA,XGB,inc-only,8,0.9828408462393302,26075,2003,24072
UA,XGB,appended,1,0.9251370886199871,26075,2003,24072
UA,XGB,appended,2,0.955415289348421,26075,2003,24072
UA,XGB,appended,3,0.972064182985226,26075,2003,24072
UA,XGB,appended,4,0.9833755907044754,26075,2003,24072
UA,XGB,appended,5,0.9869826060589789,26075,2003,24072
UA,XGB,appended,6,0.9892358229612606,26075,2003,24072
UA,XGB,appended,7,0.9899357719820073,26075,2003,24072
UA,XGB,appended,8,0.9924285873340517,26075,2003,24072
UG,CART,inc-only,1,0.6059324448307499,1229,56,1173
UG,CART,inc-only,2,0.6062163793519726,1229,56,1173
UG,CART,inc-only,3,0.6573892993384518,1229,56,1173
UG,CART,inc-only,4,0.7267673475300593,1229,56,1173
UG,CART,inc-only,5,0.6412808440774542,1229,56,1173
UG,CART,inc-only,6,0.7317091602684823,1229,56,1173
UG,CART,inc-only,7,0.6611550533584432,1229,56,1173
UG,CART,inc-only,8,0.7540033318846878,1229,56,1173
UG,CART,appended,1,0.5949249118740644,1229,56,1173
UG,CART,appended,2,0.6294046066927423,1229,56,1173
UG,CART,appended,3,0.6432947027862281,1229,56,1173
UG,CART,appended,4,0.7559727654642909,1229,56,1173
UG,CART,appended,5,0.7184977545994494,1229,56,1173
UG,CART,appended,6,0.7180950311458786,1229,56,1173
UG,CART,appended,7,0.788066782558308,1229,56,1173
UG,CART,appended,8,0.7910010140518615,1229,56,1173
UG,RF,inc-only,1,0.8430868221546188,1229,56,1173
UG,RF,inc-only,2,0.8829757593316916,1229,56,1173
UG,RF,inc-only,3,0.9039038582258921,1229,56,1173
UG,RF,inc-only,4,0.9734110773093824,1229,56,1173
UG,RF,inc-only,5,0.9398389589067556,1229,56,1173
UG,RF,inc-only,6,0.9552102950408035,1229,56,1173
UG,RF,inc-only,7,0.9144437201216863,1229,56,1173
UG,RF,inc-only,8,0.9870732531749481,1229,56,1173
UG,RF,appended,1,0.8426196339755662,1229,56,1173
UG,RF,appended,2,0.9050183495098749,1229,56,1173
UG,RF,appended,3,0.9313383070162731,1229,56,1173
UG,RF,appended,4,0.978758993674248,1229,56,1173
UG,RF,appended,5,0.9793642860592013,1229,56,1173
UG,RF,appended,6,0.9842327007581245,1229,56,1173
UG,RF,appended,7,0.9849560577526679,1229,56,1173
UG,RF,appended,8,0.9892669853686803,1229,56,1173
UG,XGB,inc-only,1,0.8199302235742914,1229,56,1173
UG,XGB,inc-only,2,0.8658935728427254,1229,56,1173
UG,XGB,inc-only,3,0.8883352648606886,1229,56,1173
UG,XGB,inc-only,4,0.9725322323627409,1229,56,1173
UG,XGB,inc-only,5,0.9139760490607948,1229,56,1173
UG,XGB,inc-only,6,0.9558887440243373,1229,56,1173
UG,XGB,inc-only,7,0.9297503500893332,1229,56,1173
UG,XGB,inc-only,8,0.9853585397653194,1229,56,1173
UG,XGB,appended,1,0.8302559273745714,1229,56,1173
UG,XGB,appended,2,0.8912890530687141,1229,56,1173
UG,XGB,appended,3,0.9334958230720943,1229,56,1173
UG,XGB,appended,4,0.9787744458930899,1229,56,1173
UG,XGB,appended,5,0.9771959051620068,1229,56,1173
UG,XGB,appended,6,0.9847472113573809,1229,56,1173
UG,XGB,appended,7,0.9827017238881646,1229,56,1173
UG,XGB,appended,8,0.9891143947076151,1229,56,1173
US,CART,inc-only,1,0.6865347228954847,635531,50574,584957
US,CART,inc-only,2,0.6486810135740096,635531,50574,584957
US,CART,inc-only,3,0.6966066268529524,635531,50574,584957
US,CART,inc-only,4,0.7823577397590173,635531,50574,584957
US,CART,inc-only,5,0.7679289591855382,635531,50574,584957
US,CART,inc-only,6,0.7564533286084565,635531,50574,584957
US,CART,inc-only,7,0.8139976237250133,635531,50574,584957
US,CART,inc-only,8,0.8363365004331642,635531,50574,584957
US,CART,appended,1,0.6852796496212495,635531,50574,584957
US,CART,appended,2,0.7585179720434021,635531,50574,584957
US,CART,appended,3,0.7978800943808161,635531,50574,584957
US,CART,appended,4,0.8377747049732449,635531,50574,584957
US,CART,appended,5,0.8593087785654251,635531,50574,584957
US,CART,appended,6,0.8739392088595295,635531,50574,584957
US,CART,appended,7,0.8792165017698849,635531,50574,584957
US,CART,appended,8,0.8950475360580434,635531,50574,584957
US,RF,inc-only,1,0.9366691161432898,635531,50574,584957
US,RF,inc-only,2,0.917554486497672,635531,50574,584957
US,RF,inc-only,3,0.9339660826908279,635531,50574,584957
US,RF,inc-only,4,0.9755987185201522,635531,50574,584957
US,RF,inc-only,5,0.9708188946034702,635531,50574,584957
US,RF,inc-only,6,0.9594501955527135,635531,50574,584957
US,RF,inc-only,7,0.9602335131104694,635531,50574,584957
US,RF,inc-only,8,0.9820710788214075,635531,50574,584957
US,RF,appended,1,0.9367717267670355,635531,50574,584957
US,RF,appended,2,0.9637303730233081,635531,50574,584957
US,RF,appended,3,0.974940801634494,635531,50574,584957
US,RF,appended,4,0.985848765855413,635531,50574,584957
US,RF,appended,5,0.9893796400741718,635531,50574,584957
US,RF,appended,6,0.99146520897661,635531,50574,584957
US,RF,appended,7,0.9921161951871375,635531,50574,584957
US,RF,appended,8,0.9940797106901368,635531,50574,584957
US,XGB,inc-only,1,0.9506836227714687,635531,50574,584957
US,XGB,inc-only,2,0.9407403673985386,635531,50574,584957
US,XGB,inc-only,3,0.9517534170173353,635531,50574,584957
US,XGB,inc-only,4,0.9824235043123812,635531,50574,584957
US,XGB,inc-only,5,0.9773504775726592,635531,50574,584957
US,XGB,inc-only,6,0.9729215448437866,635531,50574,584957
US,XGB,inc-only,7,0.9705091606658863,635531,50574,584957
US,XGB,inc-only,8,0.9884722883852719,635531,50574,584957
US,XGB,appended,1,0.9507991221578781,635531,50574,584957
US,XGB,appended,2,0.9705267746117968,635531,50574,584957
US,XGB,appended,3,0.9795897907441523,635531,50574,584957
US,XGB,appended,4,0.9878423149332468,635531,50574,584957
US,XGB,appended,5,0.9910368697437438,635531,50574,584957
US,XGB,appended,6,0.9927863442533416,635531,50574,584957
US,XGB,appended,7,0.9933757289721004,635531,50574,584957
US,XGB,appended,8,0.9949193465077376,635531,50574,584957
UY,CART,inc-only,1,0.7178913699936427,1340,133,1207
UY,CART,inc-only,2,0.6810356499561045,1340,133,1207
UY,CART,inc-only,3,0.7224225774225774,1340,133,1207
UY,CART,inc-only,4,0.7761733153210426,1340,133,1207
UY,CART,inc-only,5,0.7699530393848575,1340,133,1207
UY,CART,inc-only,6,0.8099481389822298,1340,133,1207
UY,CART,inc-only,7,0.7531295976750522,1340,133,1207
UY,CART,inc-only,8,0.8373646618532982,1340,133,1207
UY,CART,appended,1,0.6839954931432205,1340,133,1207
UY,CART,appended,2,0.7282605462719098,1340,133,1207
UY,CART,appended,3,0.7587298118548118,1340,133,1207
UY,CART,appended,4,0.7948471225743953,1340,133,1207
UY,CART,appended,5,0.7931251324433142,1340,133,1207
